vfat/I:strip/I:channel/I:PanPin/I
2	107	42	42
2	106	43	44
2	22	44	47
2	23	45	49
2	105	46	46
2	104	47	48
2	24	48	51
2	25	49	53
2	103	50	50
2	102	51	52
2	26	52	55
2	27	53	57
2	101	54	54
2	100	55	56
2	28	56	59
2	29	57	61
2	99	58	58
2	98	59	60
2	30	60	63
2	31	61	65
2	97	62	62
2	96	63	64
2	32	64	67
2	33	65	69
2	95	66	66
2	94	67	68
2	34	68	71
2	35	69	73
2	93	70	70
2	92	71	72
2	36	72	75
2	37	73	77
2	91	74	74
2	90	75	76
2	38	76	79
2	39	77	81
2	89	78	78
2	88	79	80
2	40	80	83
2	41	81	85
2	87	82	82
2	86	83	84
2	42	84	87
2	43	85	89
2	85	86	86
2	84	87	88
2	44	88	91
2	45	89	93
2	83	90	90
2	82	91	92
2	46	92	95
2	47	93	97
2	81	94	94
2	80	95	96
2	48	96	99
2	49	97	101
2	79	98	98
2	78	99	100
2	50	100	103
2	51	101	105
2	77	102	102
2	76	103	104
2	52	104	107
2	53	105	109
2	75	106	106
2	74	107	108
2	54	108	111
2	55	109	113
2	73	110	110
2	72	111	112
2	56	112	115
2	57	113	117
2	71	114	114
2	70	115	116
2	58	116	119
2	59	117	121
2	69	118	118
2	68	119	120
2	60	120	123
2	61	121	125
2	67	122	122
2	66	123	124
2	62	124	127
2	63	125	129
2	65	126	126
2	64	127	128
3	0	0	3
3	1	1	5
3	127	2	2
3	126	3	4
3	2	4	7
3	3	5	9
3	125	6	6
3	124	7	8
3	4	8	11
3	5	9	13
3	123	10	10
3	122	11	12
3	6	12	15
3	7	13	17
3	121	14	14
3	120	15	16
3	8	16	19
3	9	17	21
3	119	18	18
3	118	19	20
3	10	20	23
3	11	21	25
3	117	22	22
3	116	23	24
3	12	24	27
3	13	25	29
3	115	26	26
3	114	27	28
3	14	28	31
3	15	29	33
3	113	30	30
3	112	31	32
3	16	32	35
3	17	33	37
3	111	34	34
3	110	35	36
3	18	36	39
3	19	37	41
3	109	38	38
3	108	39	40
3	20	40	43
3	21	41	45
3	107	42	42
3	106	43	44
3	22	44	47
3	23	45	49
3	105	46	46
3	104	47	48
3	24	48	51
3	25	49	53
3	103	50	50
3	102	51	52
3	26	52	55
3	27	53	57
3	101	54	54
3	100	55	56
3	28	56	59
3	29	57	61
3	99	58	58
3	98	59	60
3	30	60	63
3	31	61	65
3	97	62	62
3	96	63	64
3	32	64	67
3	33	65	69
3	95	66	66
3	94	67	68
3	34	68	71
3	35	69	73
3	93	70	70
3	92	71	72
3	36	72	75
3	37	73	77
3	91	74	74
3	90	75	76
3	38	76	79
3	39	77	81
3	89	78	78
3	88	79	80
3	40	80	83
3	41	81	85
3	87	82	82
3	86	83	84
3	42	84	87
3	43	85	89
3	85	86	86
3	84	87	88
3	44	88	91
3	45	89	93
3	83	90	90
3	82	91	92
3	46	92	95
3	47	93	97
3	81	94	94
3	80	95	96
3	48	96	99
3	49	97	101
3	79	98	98
3	78	99	100
3	50	100	103
3	51	101	105
3	77	102	102
3	76	103	104
3	52	104	107
3	53	105	109
3	75	106	106
3	74	107	108
3	54	108	111
3	55	109	113
3	73	110	110
3	72	111	112
3	56	112	115
3	57	113	117
3	71	114	114
3	70	115	116
3	58	116	119
3	59	117	121
3	69	118	118
3	68	119	120
3	60	120	123
3	61	121	125
3	67	122	122
3	66	123	124
3	62	124	127
3	63	125	129
3	65	126	126
3	64	127	128
4	63	0	3
4	62	1	5
4	64	2	2
4	65	3	4
4	61	4	7
4	60	5	9
4	66	6	6
4	67	7	8
4	59	8	11
4	58	9	13
4	68	10	10
4	69	11	12
4	57	12	15
4	56	13	17
4	70	14	14
4	71	15	16
4	55	16	19
4	54	17	21
4	72	18	18
4	73	19	20
4	53	20	23
4	52	21	25
4	74	22	22
4	75	23	24
4	51	24	27
4	50	25	29
4	76	26	26
4	77	27	28
4	49	28	31
4	48	29	33
4	78	30	30
4	79	31	32
4	47	32	35
4	46	33	37
4	80	34	34
4	81	35	36
4	45	36	39
4	44	37	41
4	82	38	38
4	83	39	40
4	43	40	43
4	42	41	45
4	84	42	42
4	85	43	44
4	41	44	47
4	40	45	49
4	86	46	46
4	87	47	48
4	39	48	51
4	38	49	53
4	88	50	50
4	89	51	52
4	37	52	55
4	36	53	57
4	90	54	54
4	91	55	56
4	35	56	59
4	34	57	61
4	92	58	58
4	93	59	60
4	33	60	63
4	32	61	65
4	94	62	62
4	95	63	64
4	31	64	67
4	30	65	69
4	96	66	66
4	97	67	68
4	29	68	71
4	28	69	73
4	98	70	70
4	99	71	72
4	27	72	75
4	26	73	77
4	100	74	74
4	101	75	76
4	25	76	79
4	24	77	81
4	102	78	78
4	103	79	80
4	23	80	83
4	22	81	85
4	104	82	82
4	105	83	84
4	21	84	87
4	20	85	89
4	106	86	86
4	107	87	88
4	19	88	91
4	18	89	93
4	108	90	90
4	109	91	92
4	17	92	95
4	16	93	97
4	110	94	94
4	111	95	96
4	15	96	99
4	14	97	101
4	112	98	98
4	113	99	100
4	13	100	103
4	12	101	105
4	114	102	102
4	115	103	104
4	11	104	107
4	10	105	109
4	116	106	106
4	117	107	108
4	9	108	111
4	8	109	113
4	118	110	110
4	119	111	112
4	7	112	115
4	6	113	117
4	120	114	114
4	121	115	116
4	5	116	119
4	4	117	121
4	122	118	118
4	123	119	120
4	3	120	123
4	2	121	125
4	124	122	122
4	125	123	124
4	1	124	127
4	0	125	129
4	126	126	126
4	127	127	128
5	0	0	3
5	1	1	5
5	127	2	2
5	126	3	4
5	2	4	7
5	3	5	9
5	125	6	6
5	124	7	8
5	4	8	11
5	5	9	13
5	123	10	10
5	122	11	12
5	6	12	15
5	7	13	17
5	121	14	14
5	120	15	16
5	8	16	19
5	9	17	21
5	119	18	18
5	118	19	20
5	10	20	23
5	11	21	25
5	117	22	22
5	116	23	24
5	12	24	27
5	13	25	29
5	115	26	26
5	114	27	28
5	14	28	31
5	15	29	33
5	113	30	30
5	112	31	32
5	16	32	35
5	17	33	37
5	111	34	34
5	110	35	36
5	18	36	39
5	19	37	41
5	109	38	38
5	108	39	40
5	20	40	43
5	21	41	45
5	107	42	42
5	106	43	44
5	22	44	47
5	23	45	49
5	105	46	46
5	104	47	48
5	24	48	51
5	25	49	53
5	103	50	50
5	102	51	52
5	26	52	55
5	27	53	57
5	101	54	54
5	100	55	56
5	28	56	59
5	29	57	61
5	99	58	58
5	98	59	60
5	30	60	63
5	31	61	65
5	97	62	62
5	96	63	64
5	32	64	67
5	33	65	69
5	95	66	66
5	94	67	68
5	34	68	71
5	35	69	73
5	93	70	70
5	92	71	72
5	36	72	75
5	37	73	77
5	91	74	74
5	90	75	76
5	38	76	79
5	39	77	81
5	89	78	78
5	88	79	80
5	40	80	83
5	41	81	85
5	87	82	82
5	86	83	84
5	42	84	87
5	43	85	89
5	85	86	86
5	84	87	88
5	44	88	91
5	45	89	93
5	83	90	90
5	82	91	92
5	46	92	95
5	47	93	97
5	81	94	94
5	80	95	96
5	48	96	99
5	49	97	101
5	79	98	98
5	78	99	100
5	50	100	103
5	51	101	105
5	77	102	102
5	76	103	104
5	52	104	107
5	53	105	109
5	75	106	106
5	74	107	108
5	54	108	111
5	55	109	113
5	73	110	110
5	72	111	112
5	56	112	115
5	57	113	117
5	71	114	114
5	70	115	116
5	58	116	119
5	59	117	121
5	69	118	118
5	68	119	120
5	60	120	123
5	61	121	125
5	67	122	122
5	66	123	124
5	62	124	127
5	63	125	129
5	65	126	126
5	64	127	128
6	63	0	3
6	62	1	5
6	64	2	2
6	65	3	4
6	61	4	7
6	60	5	9
6	66	6	6
6	67	7	8
6	59	8	11
6	58	9	13
6	68	10	10
6	69	11	12
6	57	12	15
6	56	13	17
6	70	14	14
6	71	15	16
6	55	16	19
6	54	17	21
6	72	18	18
6	73	19	20
6	53	20	23
6	52	21	25
6	74	22	22
6	75	23	24
6	51	24	27
6	50	25	29
6	76	26	26
6	77	27	28
6	49	28	31
6	48	29	33
6	78	30	30
6	79	31	32
6	47	32	35
6	46	33	37
6	80	34	34
6	81	35	36
6	45	36	39
6	44	37	41
6	82	38	38
6	83	39	40
6	43	40	43
6	42	41	45
6	84	42	42
6	85	43	44
6	41	44	47
6	40	45	49
6	86	46	46
6	87	47	48
6	39	48	51
6	38	49	53
6	88	50	50
6	89	51	52
6	37	52	55
6	36	53	57
6	90	54	54
6	91	55	56
6	35	56	59
6	34	57	61
6	92	58	58
6	93	59	60
6	33	60	63
6	32	61	65
6	94	62	62
6	95	63	64
6	31	64	67
6	30	65	69
6	96	66	66
6	97	67	68
6	29	68	71
6	28	69	73
6	98	70	70
6	99	71	72
6	27	72	75
6	26	73	77
6	100	74	74
6	101	75	76
6	25	76	79
6	24	77	81
6	102	78	78
6	103	79	80
6	23	80	83
6	22	81	85
6	104	82	82
6	105	83	84
6	21	84	87
6	20	85	89
6	106	86	86
6	107	87	88
6	19	88	91
6	18	89	93
6	108	90	90
6	109	91	92
6	17	92	95
6	16	93	97
6	110	94	94
6	111	95	96
6	15	96	99
6	14	97	101
6	112	98	98
6	113	99	100
6	13	100	103
6	12	101	105
6	114	102	102
6	115	103	104
6	11	104	107
6	10	105	109
6	116	106	106
6	117	107	108
6	9	108	111
6	8	109	113
6	118	110	110
6	119	111	112
6	7	112	115
6	6	113	117
6	120	114	114
6	121	115	116
6	5	116	119
6	4	117	121
6	122	118	118
6	123	119	120
6	3	120	123
6	2	121	125
6	124	122	122
6	125	123	124
6	1	124	127
6	0	125	129
6	126	126	126
6	127	127	128
7	0	0	3
7	1	1	5
7	127	2	2
7	126	3	4
7	2	4	7
7	3	5	9
7	125	6	6
7	124	7	8
7	4	8	11
7	5	9	13
7	123	10	10
7	122	11	12
7	6	12	15
7	7	13	17
7	121	14	14
7	120	15	16
7	8	16	19
7	9	17	21
7	119	18	18
7	118	19	20
7	10	20	23
7	11	21	25
7	117	22	22
7	116	23	24
7	12	24	27
7	13	25	29
7	115	26	26
7	114	27	28
7	14	28	31
7	15	29	33
7	113	30	30
7	112	31	32
7	16	32	35
7	17	33	37
7	111	34	34
7	110	35	36
7	18	36	39
7	19	37	41
7	109	38	38
7	108	39	40
7	20	40	43
7	21	41	45
7	107	42	42
7	106	43	44
7	22	44	47
7	23	45	49
7	105	46	46
7	104	47	48
7	24	48	51
7	25	49	53
7	103	50	50
7	102	51	52
7	26	52	55
7	27	53	57
7	101	54	54
7	100	55	56
7	28	56	59
7	29	57	61
7	99	58	58
7	98	59	60
7	30	60	63
7	31	61	65
7	97	62	62
7	96	63	64
7	32	64	67
7	33	65	69
7	95	66	66
7	94	67	68
7	34	68	71
7	35	69	73
7	93	70	70
7	92	71	72
7	36	72	75
7	37	73	77
7	91	74	74
7	90	75	76
7	38	76	79
7	39	77	81
7	89	78	78
7	88	79	80
7	40	80	83
7	41	81	85
7	87	82	82
7	86	83	84
7	42	84	87
7	43	85	89
7	85	86	86
7	84	87	88
7	44	88	91
7	45	89	93
7	83	90	90
7	82	91	92
7	46	92	95
7	47	93	97
7	81	94	94
7	80	95	96
7	48	96	99
7	49	97	101
7	79	98	98
7	78	99	100
7	50	100	103
7	51	101	105
7	77	102	102
7	76	103	104
7	52	104	107
7	53	105	109
7	75	106	106
7	74	107	108
7	54	108	111
7	55	109	113
7	73	110	110
7	72	111	112
7	56	112	115
7	57	113	117
7	71	114	114
7	70	115	116
7	58	116	119
7	59	117	121
7	69	118	118
7	68	119	120
7	60	120	123
7	61	121	125
7	67	122	122
7	66	123	124
7	62	124	127
7	63	125	129
7	65	126	126
7	64	127	128
8	0	0	3
8	1	1	5
8	127	2	2
8	126	3	4
8	2	4	7
8	3	5	9
8	125	6	6
8	124	7	8
8	4	8	11
8	5	9	13
8	123	10	10
8	122	11	12
8	6	12	15
8	7	13	17
8	121	14	14
8	120	15	16
8	8	16	19
8	9	17	21
8	119	18	18
8	118	19	20
8	10	20	23
8	11	21	25
8	117	22	22
8	116	23	24
8	12	24	27
8	13	25	29
8	115	26	26
8	114	27	28
8	14	28	31
8	15	29	33
8	113	30	30
8	112	31	32
8	16	32	35
8	17	33	37
8	111	34	34
8	110	35	36
8	18	36	39
8	19	37	41
8	109	38	38
8	108	39	40
8	20	40	43
8	21	41	45
8	107	42	42
8	106	43	44
8	22	44	47
8	23	45	49
8	105	46	46
8	104	47	48
8	24	48	51
8	25	49	53
8	103	50	50
8	102	51	52
8	26	52	55
8	27	53	57
8	101	54	54
8	100	55	56
8	28	56	59
8	29	57	61
8	99	58	58
8	98	59	60
8	30	60	63
8	31	61	65
8	97	62	62
8	96	63	64
8	32	64	67
8	33	65	69
8	95	66	66
8	94	67	68
8	34	68	71
8	35	69	73
8	93	70	70
8	92	71	72
8	36	72	75
8	37	73	77
8	91	74	74
8	90	75	76
8	38	76	79
8	39	77	81
8	89	78	78
8	88	79	80
8	40	80	83
8	41	81	85
8	87	82	82
8	86	83	84
8	42	84	87
8	43	85	89
8	85	86	86
8	84	87	88
8	44	88	91
8	45	89	93
8	83	90	90
8	82	91	92
8	46	92	95
8	47	93	97
8	81	94	94
8	80	95	96
8	48	96	99
8	49	97	101
8	79	98	98
8	78	99	100
8	50	100	103
8	51	101	105
8	77	102	102
8	76	103	104
8	52	104	107
8	53	105	109
8	75	106	106
8	74	107	108
8	54	108	111
8	55	109	113
8	73	110	110
8	72	111	112
8	56	112	115
8	57	113	117
8	71	114	114
8	70	115	116
8	58	116	119
8	59	117	121
8	69	118	118
8	68	119	120
8	60	120	123
8	61	121	125
8	67	122	122
8	66	123	124
8	62	124	127
8	63	125	129
8	65	126	126
8	64	127	128
9	0	0	3
9	1	1	5
9	127	2	2
9	126	3	4
9	2	4	7
9	3	5	9
9	125	6	6
9	124	7	8
9	4	8	11
9	5	9	13
9	123	10	10
9	122	11	12
9	6	12	15
9	7	13	17
9	121	14	14
9	120	15	16
9	8	16	19
9	9	17	21
9	119	18	18
9	118	19	20
9	10	20	23
9	11	21	25
9	117	22	22
9	116	23	24
9	12	24	27
9	13	25	29
9	115	26	26
9	114	27	28
9	14	28	31
9	15	29	33
9	113	30	30
9	112	31	32
9	16	32	35
9	17	33	37
9	111	34	34
9	110	35	36
9	18	36	39
9	19	37	41
9	109	38	38
9	108	39	40
9	20	40	43
9	21	41	45
9	107	42	42
9	106	43	44
9	22	44	47
9	23	45	49
9	105	46	46
9	104	47	48
9	24	48	51
9	25	49	53
9	103	50	50
9	102	51	52
9	26	52	55
9	27	53	57
9	101	54	54
9	100	55	56
9	28	56	59
9	29	57	61
9	99	58	58
9	98	59	60
9	30	60	63
9	31	61	65
9	97	62	62
9	96	63	64
9	32	64	67
9	33	65	69
9	95	66	66
9	94	67	68
9	34	68	71
9	35	69	73
9	93	70	70
9	92	71	72
9	36	72	75
9	37	73	77
9	91	74	74
9	90	75	76
9	38	76	79
9	39	77	81
9	89	78	78
9	88	79	80
9	40	80	83
9	41	81	85
9	87	82	82
9	86	83	84
9	42	84	87
9	43	85	89
9	85	86	86
9	84	87	88
9	44	88	91
9	45	89	93
9	83	90	90
9	82	91	92
9	46	92	95
9	47	93	97
9	81	94	94
9	80	95	96
9	48	96	99
9	49	97	101
9	79	98	98
9	78	99	100
9	50	100	103
9	51	101	105
9	77	102	102
9	76	103	104
9	52	104	107
9	53	105	109
9	75	106	106
9	74	107	108
9	54	108	111
9	55	109	113
9	73	110	110
9	72	111	112
9	56	112	115
9	57	113	117
9	71	114	114
9	70	115	116
9	58	116	119
9	59	117	121
9	69	118	118
9	68	119	120
9	60	120	123
9	61	121	125
9	67	122	122
9	66	123	124
9	62	124	127
9	63	125	129
9	65	126	126
9	64	127	128
10	0	0	3
10	1	1	5
10	127	2	2
10	126	3	4
10	2	4	7
10	3	5	9
10	125	6	6
10	124	7	8
10	4	8	11
10	5	9	13
10	123	10	10
10	122	11	12
10	6	12	15
10	7	13	17
10	121	14	14
10	120	15	16
10	8	16	19
10	9	17	21
10	119	18	18
10	118	19	20
10	10	20	23
10	11	21	25
10	117	22	22
10	116	23	24
10	12	24	27
10	13	25	29
10	115	26	26
10	114	27	28
10	14	28	31
10	15	29	33
10	113	30	30
10	112	31	32
10	16	32	35
10	17	33	37
10	111	34	34
10	110	35	36
10	18	36	39
10	19	37	41
10	109	38	38
10	108	39	40
10	20	40	43
10	21	41	45
10	107	42	42
10	106	43	44
10	22	44	47
10	23	45	49
10	105	46	46
10	104	47	48
10	24	48	51
10	25	49	53
10	103	50	50
10	102	51	52
10	26	52	55
10	27	53	57
10	101	54	54
10	100	55	56
10	28	56	59
10	29	57	61
10	99	58	58
10	98	59	60
10	30	60	63
10	31	61	65
10	97	62	62
10	96	63	64
10	32	64	67
10	33	65	69
10	95	66	66
10	94	67	68
10	34	68	71
10	35	69	73
10	93	70	70
10	92	71	72
10	36	72	75
10	37	73	77
10	91	74	74
10	90	75	76
10	38	76	79
10	39	77	81
10	89	78	78
10	88	79	80
10	40	80	83
10	41	81	85
10	87	82	82
10	86	83	84
10	42	84	87
10	43	85	89
10	85	86	86
10	84	87	88
10	44	88	91
10	45	89	93
10	83	90	90
10	82	91	92
10	46	92	95
10	47	93	97
10	81	94	94
10	80	95	96
10	48	96	99
10	49	97	101
10	79	98	98
10	78	99	100
10	50	100	103
10	51	101	105
10	77	102	102
10	76	103	104
10	52	104	107
10	53	105	109
10	75	106	106
10	74	107	108
10	54	108	111
10	55	109	113
10	73	110	110
10	72	111	112
10	56	112	115
10	57	113	117
10	71	114	114
10	70	115	116
10	58	116	119
10	59	117	121
10	69	118	118
10	68	119	120
10	60	120	123
10	61	121	125
10	67	122	122
10	66	123	124
10	62	124	127
10	63	125	129
10	65	126	126
10	64	127	128
11	0	0	3
11	1	1	5
11	127	2	2
11	126	3	4
11	2	4	7
11	3	5	9
11	125	6	6
11	124	7	8
11	4	8	11
11	5	9	13
11	123	10	10
11	122	11	12
11	6	12	15
11	7	13	17
11	121	14	14
11	120	15	16
11	8	16	19
11	9	17	21
11	119	18	18
11	118	19	20
11	10	20	23
11	11	21	25
11	117	22	22
11	116	23	24
11	12	24	27
11	13	25	29
11	115	26	26
11	114	27	28
11	14	28	31
11	15	29	33
11	113	30	30
11	112	31	32
11	16	32	35
11	17	33	37
11	111	34	34
11	110	35	36
11	18	36	39
11	19	37	41
11	109	38	38
11	108	39	40
11	20	40	43
11	21	41	45
11	107	42	42
11	106	43	44
11	22	44	47
11	23	45	49
11	105	46	46
11	104	47	48
11	24	48	51
11	25	49	53
11	103	50	50
11	102	51	52
11	26	52	55
11	27	53	57
11	101	54	54
11	100	55	56
11	28	56	59
11	29	57	61
11	99	58	58
11	98	59	60
11	30	60	63
11	31	61	65
11	97	62	62
11	96	63	64
11	32	64	67
11	33	65	69
11	95	66	66
11	94	67	68
11	34	68	71
11	35	69	73
11	93	70	70
11	92	71	72
11	36	72	75
11	37	73	77
11	91	74	74
11	90	75	76
11	38	76	79
11	39	77	81
11	89	78	78
11	88	79	80
11	40	80	83
11	41	81	85
11	87	82	82
11	86	83	84
11	42	84	87
11	43	85	89
11	85	86	86
11	84	87	88
11	44	88	91
11	45	89	93
11	83	90	90
11	82	91	92
11	46	92	95
11	47	93	97
11	81	94	94
11	80	95	96
11	48	96	99
11	49	97	101
11	79	98	98
11	78	99	100
11	50	100	103
11	51	101	105
11	77	102	102
11	76	103	104
11	52	104	107
11	53	105	109
11	75	106	106
11	74	107	108
11	54	108	111
11	55	109	113
11	73	110	110
11	72	111	112
11	56	112	115
11	57	113	117
11	71	114	114
11	70	115	116
11	58	116	119
11	59	117	121
11	69	118	118
11	68	119	120
11	60	120	123
11	61	121	125
11	67	122	122
11	66	123	124
11	62	124	127
11	63	125	129
11	65	126	126
11	64	127	128
12	63	0	3
12	62	1	5
12	64	2	2
12	65	3	4
12	61	4	7
12	60	5	9
12	66	6	6
12	67	7	8
12	59	8	11
12	58	9	13
12	68	10	10
12	69	11	12
12	57	12	15
12	56	13	17
12	70	14	14
12	71	15	16
12	55	16	19
12	54	17	21
12	72	18	18
12	73	19	20
12	53	20	23
12	52	21	25
12	74	22	22
12	75	23	24
12	51	24	27
12	50	25	29
12	76	26	26
12	77	27	28
12	49	28	31
12	48	29	33
12	78	30	30
12	79	31	32
12	47	32	35
12	46	33	37
12	80	34	34
12	81	35	36
12	45	36	39
12	44	37	41
12	82	38	38
12	83	39	40
12	43	40	43
12	42	41	45
12	84	42	42
12	85	43	44
12	41	44	47
12	40	45	49
12	86	46	46
12	87	47	48
12	39	48	51
12	38	49	53
12	88	50	50
12	89	51	52
12	37	52	55
12	36	53	57
12	90	54	54
12	91	55	56
12	35	56	59
12	34	57	61
12	92	58	58
12	93	59	60
12	33	60	63
12	32	61	65
12	94	62	62
12	95	63	64
12	31	64	67
12	30	65	69
12	96	66	66
12	97	67	68
12	29	68	71
12	28	69	73
12	98	70	70
12	99	71	72
12	27	72	75
12	26	73	77
12	100	74	74
12	101	75	76
12	25	76	79
12	24	77	81
12	102	78	78
12	103	79	80
12	23	80	83
12	22	81	85
12	104	82	82
12	105	83	84
12	21	84	87
12	20	85	89
12	106	86	86
12	107	87	88
12	19	88	91
12	18	89	93
12	108	90	90
12	109	91	92
12	17	92	95
12	16	93	97
12	110	94	94
12	111	95	96
12	15	96	99
12	14	97	101
12	112	98	98
12	113	99	100
12	13	100	103
12	12	101	105
12	114	102	102
12	115	103	104
12	11	104	107
12	10	105	109
12	116	106	106
12	117	107	108
12	9	108	111
12	8	109	113
12	118	110	110
12	119	111	112
12	7	112	115
12	6	113	117
12	120	114	114
12	121	115	116
12	5	116	119
12	4	117	121
12	122	118	118
12	123	119	120
12	3	120	123
12	2	121	125
12	124	122	122
12	125	123	124
12	1	124	127
12	0	125	129
12	126	126	126
12	127	127	128
13	0	0	3
13	1	1	5
13	127	2	2
13	126	3	4
13	2	4	7
13	3	5	9
13	125	6	6
13	124	7	8
13	4	8	11
13	5	9	13
13	123	10	10
13	122	11	12
13	6	12	15
13	7	13	17
13	121	14	14
13	120	15	16
13	8	16	19
13	9	17	21
13	119	18	18
13	118	19	20
13	10	20	23
13	11	21	25
13	117	22	22
13	116	23	24
13	12	24	27
13	13	25	29
13	115	26	26
13	114	27	28
13	14	28	31
13	15	29	33
13	113	30	30
13	112	31	32
13	16	32	35
13	17	33	37
13	111	34	34
13	110	35	36
13	18	36	39
13	19	37	41
13	109	38	38
13	108	39	40
13	20	40	43
13	21	41	45
13	107	42	42
13	106	43	44
13	22	44	47
13	23	45	49
13	105	46	46
13	104	47	48
13	24	48	51
13	25	49	53
13	103	50	50
13	102	51	52
13	26	52	55
13	27	53	57
13	101	54	54
13	100	55	56
13	28	56	59
13	29	57	61
13	99	58	58
13	98	59	60
13	30	60	63
13	31	61	65
13	97	62	62
13	96	63	64
13	32	64	67
13	33	65	69
13	95	66	66
13	94	67	68
13	34	68	71
13	35	69	73
13	93	70	70
13	92	71	72
13	36	72	75
13	37	73	77
13	91	74	74
13	90	75	76
13	38	76	79
13	39	77	81
13	89	78	78
13	88	79	80
